	qid	docid
1784	1531	571711
1785	1532	14461
1786	1542	362468
1787	1542	101103
1788	1542	139978
1789	1542	143728
1790	1545	175692
1791	1545	431110
1792	1545	79646
1793	1545	376839
1794	1545	337793
1795	1546	199785
1796	1547	576513
1797	1548	52269
1798	1548	599376
1799	1548	503919
1800	1549	566091
1801	1549	23483
1802	1549	531171
1803	1550	5715
1804	1550	34108
1805	1550	564718
1806	1550	346114
1807	1550	9814
1808	1552	6103
1809	1552	200131
1810	1552	18790
1811	1552	296345
1812	1552	544439
1813	1553	107794
1814	1554	338545
1815	1555	263202
1816	1555	345366
1817	1555	24667
1818	1556	106831
1819	1557	314110
1820	1558	64598
1821	1558	253210
1822	1559	102507
1823	1559	300486
1824	1560	201294
1825	1563	80563
1826	1563	510579
1827	1564	5762
1828	1566	387578
1829	1567	120986
1830	1568	443487
1831	1568	249505
1832	1569	117661
1833	1570	332626
1834	1570	417208
1835	1574	534031
1836	1575	528838
1837	1575	75005
1838	1576	70806
1839	1576	514350
1840	1576	365675
1841	1579	304662
1842	1579	181538
1843	1579	152689
1844	1580	86273
1845	1580	167869
1846	1580	389356
1847	1580	126299
1848	1583	504989
1849	1583	354618
1850	1583	444748
1851	1583	409910
1852	1583	325866
1853	1583	58753
1854	1583	6341
1855	1583	215635
1856	1584	447917
1857	1586	201122
1858	1587	355959
1859	1587	26790
1860	1587	529565
1861	1589	233226
1862	1589	365479
1863	1589	377742
1864	1589	565827
1865	1589	199467
1866	1591	460008
1867	1591	350357
1868	1591	394276
1869	1591	404954
1870	1591	304411
1871	1591	599563
1872	1591	410450
1873	1593	449116
1874	1593	308113
1875	1594	179144
1876	1595	217499
1877	1596	166442
1878	1596	149780
1879	1597	448582
1880	1597	186019
1881	1598	45727
1882	1599	535307
1883	1600	361978
1884	1600	564475
1885	1601	568629
1886	1601	510676
1887	1604	246706
1888	1604	279317
1889	1604	260292
1890	1604	168827
1891	1608	358837
1892	1609	412235
1893	1609	208276
1894	1609	440457
1895	1610	41417
1896	1610	315780
1897	1610	31462
1898	1612	345795
1899	1612	152502
1900	1612	562368
1901	1613	346495
1902	1613	72445
1903	1613	346843
1904	1613	496385
1905	1614	171473
1906	1614	344386
1907	1614	98381
1908	1614	477853
1909	1614	217030
1910	1614	379932
1911	1614	321199
1912	1614	414387
1913	1614	55522
1914	1614	388685
1915	1614	389221
1916	1615	172594
1917	1615	331898
1918	1615	555621
1919	1615	84858
1920	1615	135509
1921	1616	345323
1922	1618	468718
1923	1618	165397
1924	1618	316359
1925	1618	407893
1926	1618	91388
1927	1618	465260
1928	1618	39720
1929	1619	210300
1930	1619	205669
1931	1619	489368
1932	1620	492210
1933	1620	451328
1934	1620	438976
1935	1620	555999
1936	1620	518805
1937	1620	324548
1938	1622	323662
1939	1622	369577
1940	1624	458884
1941	1624	407385
1942	1624	387858
1943	1625	234040
1944	1625	546969
1945	1625	527519
1946	1625	421282
1947	1625	367294
1948	1625	60495
1949	1625	466995
1950	1627	174292
1951	1627	123570
1952	1627	254199
1953	1628	89973
1954	1628	470983
1955	1628	515788
1956	1628	78183
1957	1628	259904
1958	1629	307779
1959	1630	219691
1960	1630	210914
1961	1630	296674
1962	1631	89786
1963	1632	427024
1964	1633	81281
1965	1633	78367
1966	1633	110360
1967	1634	308255
1968	1635	552305
1969	1635	79411
1970	1635	352136
1971	1635	134047
1972	1635	413694
1973	1635	291931
1974	1636	452939
1975	1636	517391
1976	1636	501536
1977	1636	406768
1978	1636	380612
1979	1636	385955
1980	1636	315126
1981	1636	140875
1982	1636	291312
1983	1637	521910
1984	1637	254206
1985	1638	188893
1986	1641	368010
1987	1642	62360
1988	1642	576673
1989	1642	366484
1990	1644	280538
1991	1645	345475
1992	1647	407316
1993	1647	327202
1994	1648	94273
1995	1648	321743
1996	1648	266099
1997	1648	562526
1998	1649	209197
1999	1652	425559
2000	1652	487438
2001	1652	300297
2002	1652	162817
2003	1652	95320
2004	1652	574432
2005	1652	101816
2006	1652	80840
2007	1652	73918
2008	1652	307276
2009	1652	93189
2010	1652	423398
2011	1652	566184
2012	1652	318929
2013	1652	536475
2014	1652	115581
2015	1652	254303
2016	1652	165100
2017	1652	574415
2018	1653	591785
2019	1653	546678
2020	1654	378390
2021	1655	135896
2022	1655	29813
2023	1657	352851
2024	1658	449997
2025	1658	575417
2026	1659	192856
2027	1660	134385
2028	1660	75429
2029	1661	1066
2030	1661	170665
2031	1664	574417
2032	1668	254635
2033	1668	507701
2034	1669	278702
2035	1669	239484
2036	1669	222380
2037	1669	419245
2038	1669	537313
2039	1669	90432
2040	1669	2436
2041	1669	557861
2042	1669	118620
2043	1669	212384
2044	1670	290887
2045	1670	393898
2046	1670	493792
2047	1673	374264
2048	1673	418999
2049	1673	445548
2050	1673	542022
2051	1673	124505
2052	1674	595090
2053	1674	559866
2054	1674	333681
2055	1674	120523
2056	1674	184559
2057	1674	13398
2058	1674	255695
2059	1674	12987
2060	1674	113060
2061	1676	77245
2062	1676	394871
2063	1676	58937
2064	1676	234436
2065	1677	562463
2066	1677	329310
2067	1677	149820
2068	1678	578619
2069	1678	576136
2070	1678	172636
2071	1678	234623
2072	1678	247942
2073	1678	188232
2074	1678	12740
2075	1678	295082
2076	1678	542667
2077	1678	117082
2078	1678	531395
2079	1678	532139
2080	1678	595625
2081	1678	72189
2082	1680	453961
2083	1680	494880
2084	1681	177074
2085	1681	598997
2086	1682	510716
2087	1682	302022
2088	1684	192726
2089	1685	422062
2090	1686	223624
2091	1687	73457
2092	1689	407040
2093	1689	47044
2094	1689	583817
2095	1690	91707
2096	1695	20888
2097	1696	40012
2098	1696	293842
2099	1698	313913
2100	1698	406434
2101	1702	119161
2102	1702	344065
2103	1703	52343
2104	1703	392980
2105	1703	121590
2106	1703	149723
2107	1704	82628
2108	1706	443315
2109	1706	531370
2110	1707	31779
2111	1707	557573
2112	1707	193050
2113	1707	264740
2114	1707	397899
2115	1707	391215
2116	1707	520781
2117	1708	45600
2118	1710	55250
2119	1711	1531
2120	1711	587514
2121	1711	23074
2122	1713	594414
2123	1713	372107
2124	1713	75252
2125	1714	395721
2126	1714	272279
2127	1714	434437
2128	1717	177575
2129	1717	122998
2130	1717	308330
2131	1717	561750
2132	1718	118817
2133	1718	226962
2134	1718	593251
2135	1721	569645
2136	1721	499502
2137	1721	18647
2138	1724	588327
2139	1725	238682
2140	1728	78677
2141	1728	155648
2142	1729	224665
2143	1729	546277
2144	1730	545341
2145	1730	292447
2146	1730	375792
2147	1730	306855
2148	1731	381100
2149	1731	321475
2150	1731	319678
2151	1731	51875
2152	1734	382284
2153	1734	453549
2154	1735	479542
2155	1736	399406
2156	1736	396933
2157	1736	25543
2158	1736	562896
2159	1736	443419
2160	1740	67536
2161	1740	298365
2162	1740	269917
2163	1740	405591
2164	1741	593820
2165	1741	302792
2166	1742	24421
2167	1742	347696
2168	1746	597401
2169	1746	340125
2170	1747	183839
2171	1747	560557
2172	1747	551845
2173	1747	67716
2174	1747	213236
2175	1747	438748
2176	1747	384145
2177	1747	7603
2178	1747	108012
2179	1747	488127
2180	1748	18001
2181	1748	528564
2182	1748	576295
2183	1749	534291
2184	1749	278197
2185	1749	493660
2186	1753	72131
2187	1753	97233
2188	1754	562458
2189	1754	327080
2190	1756	290236
2191	1756	53649
2192	1756	29849
2193	1756	376797
2194	1758	552356
2195	1758	531442
2196	1758	231990
2197	1760	130208
2198	1761	134761
2199	1761	242478
2200	1761	521868
2201	1761	284680
2202	1762	3336
2203	1762	333292
2204	1763	267740
2205	1763	68249
2206	1763	351025
2207	1769	329620
2208	1769	254499
2209	1770	351672
2210	1770	440893
2211	1771	358631
2212	1773	333844
2213	1773	347760
2214	1773	365333
2215	1773	364316
2216	1773	523792
2217	1773	252758
2218	1774	567193
2219	1774	499028
2220	1774	43370
2221	1775	496947
2222	1777	383088
2223	1777	549915
2224	1777	59729
2225	1777	45607
2226	1778	390614
2227	1778	156391
2228	1778	434619
2229	1780	340024
2230	1780	77766
2231	1782	158816
2232	1783	332314
2233	1784	200136
2234	1784	119853
2235	1784	494618
2236	1785	273790
2237	1786	224345
2238	1787	565356
2239	1787	99797
2240	1787	194335
2241	1787	445089
2242	1787	373346
2243	1787	345823
2244	1789	396633
2245	1792	252471
2246	1792	180345
2247	1792	380945
2248	1792	552562
2249	1792	574319
2250	1792	285524
2251	1795	278082
2252	1795	176090
2253	1797	404587
2254	1798	278460
2255	1803	20210
2256	1803	501976
2257	1803	304006
2258	1803	395068
2259	1804	549645
2260	1806	272248
2261	1806	536849
2262	1807	312515
2263	1807	182684
2264	1807	237397
2265	1810	316074
2266	1811	397510
2267	1811	468049
2268	1812	530570
2269	1812	219274
2270	1815	446928
2271	1817	482483
2272	1817	144129
2273	1817	577284
2274	1818	329781
2275	1818	1937
2276	1819	376499
2277	1819	66058
2278	1819	212713
2279	1819	267362
2280	1819	250285
2281	1819	220691
2282	1821	577381
2283	1822	192843
2284	1822	214143
2285	1823	180686
2286	1823	271102
2287	1823	321314
2288	1824	244808
2289	1826	401731
2290	1826	8057
2291	1826	181787
2292	1826	583788
2293	1831	91466
2294	1831	409611
2295	1832	590276
2296	1833	105620
2297	1833	462193
2298	1834	255101
2299	1834	454082
2300	1834	196807
2301	1837	385074
2302	1841	267609
2303	1841	593356
2304	1842	430377
2305	1842	448639
2306	1842	278667
2307	1842	360125
2308	1842	350237
2309	1842	325042
2310	1842	196233
2311	1843	408124
2312	1843	292989
2313	1843	12655
2314	1843	199069
2315	1843	388201
2316	1843	223645
2317	1843	494783
2318	1843	531918
2319	1843	103680
2320	1843	247085
2321	1843	120827
2322	1843	381813
2323	1843	350508
2324	1843	219033
2325	1845	280452
2326	1846	549684
2327	1846	444962
2328	1846	496284
2329	1846	565061
2330	1846	521555
2331	1846	194167
2332	1848	117395
2333	1848	266493
2334	1848	46658
2335	1850	282208
2336	1850	431676
2337	1852	65797
2338	1852	78623
2339	1852	93451
2340	1852	297013
2341	1855	114302
2342	1856	228792
2343	1856	45544
2344	1856	266330
2345	1856	127369
2346	1857	324513
2347	1857	351169
2348	1857	104464
2349	1858	209997
2350	1858	348315
2351	1859	521684
2352	1859	176034
2353	1859	329059
2354	1859	508953
2355	1859	401146
2356	1859	425597
2357	1859	387573
2358	1859	592510
2359	1860	404026
2360	1861	116934
2361	1862	343681
2362	1862	469964
2363	1862	3773
2364	1863	288074
2365	1864	196119
2366	1864	372457
2367	1865	377621
2368	1866	65227
2369	1866	542932
2370	1868	535673
2371	1871	175524
2372	1871	364112
2373	1871	244185
2374	1871	444162
2375	1872	288949
2376	1872	473322
2377	1874	158732
2378	1874	305135
2379	1874	444654
2380	1875	385320
2381	1876	582736
2382	1877	178697
2383	1878	375253
2384	1882	584238
2385	1882	254509
2386	1882	576621
2387	1883	551864
2388	1883	506395
2389	1887	84088
2390	1887	533201
2391	1889	388713
2392	1890	322168
2393	1890	99781
2394	1890	445039
2395	1891	502432
2396	1891	336601
2397	1891	37032
2398	1893	315105
2399	1893	145787
2400	1893	477940
2401	1894	588509
2402	1894	153664
2403	1895	445298
2404	1896	531934
2405	1900	44593
2406	1900	560084
2407	1901	257722
2408	1901	513658
2409	1901	435722
2410	1906	180390
2411	1906	587682
2412	1910	553415
2413	1910	560885
2414	1910	140568
2415	1910	435555
2416	1910	126814
2417	1910	273576
2418	1910	305200
2419	1910	56526
2420	1913	237514
2421	1913	206114
2422	1914	449279
2423	1914	444104
2424	1915	318266
2425	1915	433801
2426	1917	290265
2427	1917	103720
2428	1918	349424
2429	1918	576384
2430	1918	398806
2431	1919	118083
2432	1920	269943
2433	1921	243732
2434	1921	84732
2435	1921	580932
2436	1921	581026
2437	1921	306926
2438	1921	537280
2439	1921	498818
2440	1921	401092
2441	1923	425249
2442	1923	428290
2443	1926	510888
2444	1926	322911
2445	1926	318886
2446	1927	63
2447	1929	155490
2448	1931	36440
2449	1931	129306
2450	1931	110672
2451	1931	274422
2452	1931	138428
2453	1931	269380
2454	1931	439071
2455	1931	492366
2456	1931	530017
2457	1933	183612
2458	1938	231279
2459	1938	224167
2460	1938	318148
2461	1939	5219
2462	1940	183247
2463	1941	558301
2464	1941	377521
2465	1941	354103
2466	1941	489093
2467	1941	549437
2468	1941	548465
2469	1941	218153
2470	1941	323573
2471	1941	64440
2472	1941	590990
2473	1941	434320
2474	1941	381068
2475	1941	200248
2476	1941	440824
2477	1941	314049
2478	1941	489059
2479	1941	308462
2480	1944	376859
2481	1945	582571
2482	1948	467509
2483	1950	291996
2484	1950	148435
2485	1951	246688
2486	1952	273509
2487	1952	585900
2488	1952	414596
2489	1952	220156
2490	1952	287167
2491	1952	20409
2492	1952	559912
2493	1958	217425
2494	1959	63250
2495	1959	255538
2496	1959	278089
2497	1959	522218
2498	1960	390484
2499	1960	450347
2500	1960	247842
2501	1960	562820
2502	1960	30155
2503	1960	374833
2504	1961	266209
2505	1961	282286
2506	1961	466640
2507	1962	233805
2508	1962	212308
2509	1962	179103
2510	1962	121161
2511	1962	290325
2512	1964	251273
2513	1964	364471
2514	1965	240350
2515	1965	514720
2516	1965	14286
2517	1965	195225
2518	1965	156496
2519	1965	410987
2520	1965	386567
2521	1965	449774
2522	1965	170143
2523	1965	158227
2524	1965	161703
2525	1965	92851
2526	1965	541094
2527	1965	105446
2528	1965	501636
2529	1965	561317
2530	1965	574583
2531	1965	338345
2532	1965	273884
2533	1965	391098
2534	1965	20420
2535	1965	340551
2536	1966	160340
2537	1967	522671
2538	1967	318201
2539	1967	484596
2540	1971	558832
2541	1971	211485
2542	1972	261684
2543	1972	214139
2544	1972	370146
2545	1972	308383
2546	1973	373481
2547	1974	276295
2548	1975	467868
2549	1975	494832
2550	1975	270844
2551	1975	131041
2552	1975	485147
2553	1975	306677
2554	1976	160886
2555	1976	102746
2556	1976	428258
2557	1976	391415
2558	1976	375170
2559	1976	541469
2560	1977	212661
2561	1978	93463
2562	1978	305085
2563	1978	507368
2564	1979	433907
2565	1982	235074
2566	1982	76618
2567	1983	19455
2568	1983	30319
2569	1984	126771
2570	1984	177328
2571	1984	436128
2572	1984	170632
2573	1986	533621
2574	1986	256981
2575	1986	222141
2576	1987	174025
2577	1990	578732
2578	1990	120500
2579	1993	541391
2580	1993	250503
2581	1993	560444
2582	1993	264809
2583	1993	129988
2584	1993	160535
2585	1993	7766
2586	1994	434846
2587	1994	565157
2588	1994	51491
2589	1994	243356
2590	1994	156640
2591	1995	39006
2592	1995	274369
2593	1995	558611
2594	1995	228308
2595	1996	313896
2596	1996	126385
2597	1996	565762
2598	1997	445846
2599	1997	585121
2600	1998	115918
2601	1998	521897
2602	1998	300139
2603	1998	202985
2604	1999	169627
2605	2001	107218
2606	2001	483890
2607	2001	55499
2608	2002	446137
2609	2002	251466
2610	2002	581033
2611	2003	309976
2612	2003	379314
2613	2003	277074
2614	2003	553304
2615	2003	172025
2616	2004	283079
2617	2005	34722
2618	2006	576218
2619	2006	185626
2620	2008	341192
2621	2008	4735
2622	2008	346345
2623	2009	165691
2624	2009	476233
2625	2009	108734
2626	2009	439840
2627	2009	379732
2628	2009	78575
2629	2009	233040
2630	2010	44256
2631	2010	233877
2632	2010	174034
2633	2012	77248
2634	2014	212464
2635	2014	276186
2636	2014	576025
2637	2014	531292
2638	2015	345725
2639	2015	70451
2640	2015	300213
2641	2015	281862
2642	2016	266767
2643	2017	530119
2644	2018	10098
2645	2022	227162
2646	2022	318966
2647	2025	160454
2648	2025	355360
2649	2027	277464
2650	2027	325906
2651	2028	243822
2652	2032	420587
2653	2032	92593
2654	2032	348347
2655	2032	84356
2656	2035	253246
2657	2035	241590
2658	2035	46833
2659	2035	32043
2660	2035	229926
2661	2038	348510
2662	2039	560087
2663	2048	313909
2664	2048	157551
2665	2048	197753
2666	2048	402275
2667	2049	233561
2668	2050	346486
2669	2050	319435
2670	2050	14765
2671	2050	384171
2672	2050	366954
2673	2051	558042
2674	2053	267347
2675	2054	594483
2676	2054	522669
2677	2054	451969
2678	2054	471439
2679	2054	11716
2680	2057	562007
2681	2059	147551
2682	2059	495022
2683	2061	257311
2684	2061	401677
2685	2062	468087
2686	2062	131453
2687	2062	150535
2688	2062	94792
2689	2062	5054
2690	2063	227197
2691	2063	3173
2692	2063	510409
2693	2064	115890
2694	2064	481817
2695	2064	531192
2696	2065	241349
2697	2066	153375
2698	2066	382133
2699	2066	108709
2700	2066	103175
2701	2066	181266
2702	2069	74797
2703	2069	520087
2704	2070	136438
2705	2070	363678
2706	2070	30253
2707	2071	127584
2708	2073	349674
2709	2073	286245
2710	2074	400647
2711	2075	170042
2712	2075	44417
2713	2075	260983
2714	2075	359580
2715	2075	60459
2716	2075	523393
2717	2075	519619
2718	2075	301866
2719	2075	14967
2720	2076	184646
2721	2076	278824
2722	2079	480512
2723	2082	386523
2724	2083	107520
2725	2083	101902
2726	2083	411783
2727	2085	507107
2728	2085	136932
2729	2087	119819
2730	2087	582636
2731	2088	399875
2732	2088	599524
2733	2090	564870
2734	2090	197352
2735	2091	282158
2736	2091	534997
2737	2092	590517
2738	2094	69012
2739	2094	138746
2740	2096	351123
2741	2096	499454
2742	2097	231369
2743	2097	555342
2744	2097	196308
2745	2098	473274
2746	2098	224983
2747	2098	15473
2748	2100	139175
2749	2100	118880
2750	2100	109061
2751	2100	407637
2752	2100	47614
2753	2100	220072
2754	2100	335319
2755	2100	519174
2756	2100	544420
2757	2103	465843
2758	2103	879
2759	2104	531356
2760	2104	95435
2761	2104	259924
2762	2104	87102
2763	2106	137206
2764	2106	545996
2765	2106	350180
2766	2107	264800
2767	2108	525200
2768	2108	309171
2769	2108	155389
2770	2109	448525
2771	2109	427202
2772	2111	513938
2773	2111	180581
2774	2111	36272
2775	2111	598855
2776	2112	332243
2777	2112	460937
2778	2113	147792
2779	2113	163987
2780	2115	493638
2781	2115	482813
2782	2115	319450
2783	2115	177403
2784	2116	19794
2785	2116	463893
2786	2118	411061
2787	2119	155701
2788	2119	583897
2789	2119	19691
2790	2120	506755
2791	2120	382295
2792	2121	504032
2793	2121	242310
2794	2122	340271
2795	2124	576184
2796	2126	557350
2797	2128	83758
2798	2133	351114
2799	2135	117158
2800	2135	267318
2801	2136	472316
2802	2136	489586
2803	2136	301439
2804	2138	252373
2805	2138	352760
2806	2138	290228
2807	2139	246690
2808	2139	137478
2809	2139	109246
2810	2139	224811
2811	2141	254151
2812	2141	89611
2813	2143	125696
